tower_u_wind,tower_v_wind,tower_uv_wind,tower_w_wind,mean_tower_uv_wind,mean_tower_w_wind,rms_tower_uv_wind,rms_tower_w_wind,std_tower_uv_wind,std_tower_w_wind,grad_tower_uv_wind,grad_tower_w_wind
1.1104,2.2518,2.5107,0.21,2.5329,0.3183,2.5186,0.30095,0.27583,0.1062,0.0025173,0.02
0.95194,2.1879,2.3861,0.2,2.5001,0.32143,2.4866,0.30381,0.26626,0.10754,-0.075263,0.045
1.0201,2.1283,2.3602,0.3,2.46,0.32742,2.4478,0.31286,0.25077,0.098952,-0.061164,0.07
1.0017,2.0301,2.2637,0.34,2.4188,0.33332,2.4114,0.31905,0.19412,0.098889,-0.078903,0.035
0.94331,1.9901,2.2024,0.37,2.4122,0.32831,2.4054,0.31333,0.18495,0.10047,0.011471,-0.025
0.89173,2.1056,2.2867,0.29,2.4013,0.33531,2.3959,0.32048,0.16393,0.10107,0.091923,-0.065
1.0214,2.1566,2.3862,0.24,2.3849,0.34731,2.3807,0.33,0.14598,0.11095,0.056827,0.1
0.97344,2.1941,2.4003,0.49,2.375,0.37591,2.3713,0.35048,0.13672,0.13927,-0.01302,0.08
1.0201,2.1283,2.3602,0.4,2.3797,0.40367,2.3757,0.3719,0.14086,0.16083,-0.085795,-0.06
0.87513,2.0497,2.2287,0.37,2.395,0.42036,2.3894,0.39,0.16743,0.16072,-0.093219,0.085
0.81001,2.0172,2.1738,0.57,2.4085,0.43234,2.4023,0.40571,0.17689,0.15305,0.0075237,0.005
0.68779,2.1358,2.2438,0.38,2.4394,0.45069,2.4291,0.42524,0.22904,0.15299,-0.0081502,-0.13
0.61406,2.0682,2.1575,0.31,2.4734,0.46668,2.46,0.44381,0.264,0.14787,0.06699,0
0.73572,2.2611,2.3778,0.38,2.5163,0.47632,2.4987,0.45476,0.30502,0.14518,0.23253,-0.04
0.84449,2.4828,2.6225,0.23,2.5526,0.48349,2.5336,0.46286,0.31843,0.14318,0.1462,0.01
0.91637,2.508,2.6702,0.4,2.5889,0.48715,2.5698,0.46714,0.32205,0.1416,-0.11059,0.15
0.72283,2.29,2.4013,0.53,2.6173,0.49425,2.5984,0.47619,0.32234,0.13566,-0.12999,0.16
0.58339,2.3385,2.4102,0.72,2.6473,0.50297,2.6276,0.4881,0.32991,0.1244,0.071202,0.1
0.5613,2.481,2.5437,0.73,2.6772,0.51093,2.657,0.49524,0.33613,0.12875,0.20037,-0.075
0.81812,2.6892,2.8109,0.57,2.6952,0.52608,2.6759,0.50952,0.32969,0.13418,0.053876,-0.12
0.62214,2.5775,2.6515,0.49,2.7215,0.53256,2.7041,0.51714,0.31451,0.13035,0.1312,0.025
0.77394,2.9743,3.0733,0.62,2.7503,0.52789,2.7356,0.51238,0.29097,0.13015,0.19152,0.05
0.68118,2.9571,3.0345,0.59,2.7767,0.53091,2.7642,0.51619,0.26891,0.12722,0.049782,-0.045
0.75737,3.0812,3.1729,0.53,2.805,0.53648,2.796,0.52381,0.23027,0.11876,-0.01896,-0.04
0.7985,2.8883,2.9966,0.51,2.8258,0.54443,2.8184,0.53286,0.2095,0.11442,-0.10539,-0.035
0.69898,2.8785,2.9621,0.46,2.8337,0.56092,2.8267,0.55333,0.20476,0.094198,-0.054484,-0.015
0.90536,2.742,2.8876,0.48,2.8333,0.56272,2.8262,0.55571,0.20515,0.090696,0.019153,0.015
0.92442,2.8545,3.0004,0.49,2.845,0.55659,2.8393,0.5481,0.18441,0.099278,0.065365,0.08
0.86238,2.8926,3.0184,0.64,2.8651,0.54825,2.8611,0.54095,0.15602,0.091373,-0.12212,0.105
0.81565,2.6327,2.7562,0.7,2.8765,0.53453,2.8733,0.52857,0.13907,0.081565,-0.098612,-0.055
0.80461,2.704,2.8212,0.53,2.8724,0.53164,2.869,0.52571,0.14238,0.081091,0.039305,-0.115
0.71431,2.7433,2.8348,0.47,2.8741,0.53299,2.8708,0.52714,0.1397,0.080693,0.012247,-0.035
0.66579,2.7667,2.8456,0.46,2.855,0.52695,2.8518,0.52143,0.1379,0.077993,-0.0054076,0
0.72782,2.7286,2.824,0.47,2.8456,0.53928,2.8427,0.53095,0.1314,0.096742,0.0015366,0.055
0.46246,2.8109,2.8487,0.57,2.8334,0.54844,2.8314,0.53905,0.11,0.10353,-0.013914,0.095
0.48825,2.7532,2.7961,0.66,2.8416,0.54025,2.8389,0.52762,0.12612,0.11899,-0.094275,-0.06
0.4612,2.6199,2.6602,0.45,2.8455,0.53246,2.8426,0.51476,0.13099,0.13949,-0.059974,-0.145
0.52509,2.6242,2.6762,0.37,2.8589,0.53161,2.8553,0.51381,0.14745,0.1398,0.10397,0.06
0.55461,2.814,2.8681,0.57,2.8625,0.5344,2.8587,0.51667,0.15164,0.1399,0.061565,0.05
0.60066,2.7341,2.7993,0.47,2.8575,0.53498,2.8539,0.51714,0.14789,0.14036,-0.073057,-0.03
0.50605,2.6745,2.722,0.51,2.8727,0.52511,2.8688,0.50857,0.15332,0.13399,-0.055023,0.025
0.73578,2.5867,2.6893,0.52,2.8897,0.53035,2.8852,0.51333,0.16577,0.13654,-0.023794,-0.005
0.70015,2.5811,2.6744,0.5,2.9081,0.52529,2.9028,0.50667,0.17926,0.14207,0.076955,0.135
0.72168,2.7501,2.8432,0.79,2.9192,0.51665,2.9138,0.4919,0.18262,0.16188,0.12997,0.1
0.82367,2.8164,2.9344,0.7,2.9429,0.51058,2.9365,0.48381,0.19966,0.1672,0.15583,-0.26
1.0221,2.9847,3.1548,0.27,2.9626,0.49676,2.9555,0.46524,0.20967,0.17843,0.0529,-0.255
0.94716,2.8889,3.0402,0.19,2.9808,0.47704,2.9736,0.44238,0.21165,0.18292,-0.00029323,0.095
0.94533,3.0093,3.1543,0.46,3.0035,0.46733,2.997,0.42571,0.20218,0.19755,0.015211,0.18
0.68978,2.9921,3.0706,0.55,3.0203,0.46105,3.0147,0.41381,0.1885,0.20831,-0.11814,0.095
0.38815,2.892,2.918,0.65,3.0266,0.44703,3.0212,0.3981,0.18553,0.20839,-2.2204e-16,-0.015
0.50735,3.0284,3.0706,0.52,3.0414,0.43531,3.0364,0.37857,0.17939,0.22019,0.12323,-0.01
0.53255,3.1193,3.1644,0.63,3.0579,0.42084,3.0537,0.35429,0.16447,0.23274,0.067111,-0.095
0.52027,3.1623,3.2048,0.33,3.0745,0.4053,3.0714,0.33095,0.14172,0.23975,-0.04413,-0.24
0.59887,3.0173,3.0762,0.15,3.0904,0.39231,3.0885,0.31571,0.10937,0.23863,0.047596,-0.015
0.60874,3.2434,3.3,0.3,3.0958,0.36413,3.0943,0.2981,0.098422,0.21428,0.086063,0.015
0.71869,3.1678,3.2483,0.18,3.095,0.33614,3.0934,0.2781,0.099978,0.19348,-0.061589,-0.06
0.84153,3.0633,3.1768,0.18,3.0824,0.34064,3.0806,0.28286,0.10863,0.1945,-0.048797,-0.04
0.74938,3.0603,3.1507,0.1,3.0773,0.34359,3.0753,0.28714,0.11327,0.19334,-0.064362,-0.03
0.71681,2.9626,3.0481,0.12,3.0647,0.3389,3.0625,0.28333,0.11904,0.19053,-0.072843,0.07
0.6308,2.9381,3.005,0.24,3.06,0.32454,3.0577,0.27238,0.12069,0.1808,0.034709,-0.03
0.71989,3.0333,3.1175,0.06,3.062,0.31239,3.0598,0.26571,0.1185,0.16833,0.040948,-0.12
0.73954,2.997,3.0869,0,3.0545,0.29244,3.0522,0.24714,0.1229,0.16019,-0.029011,-0.015
0.77332,2.9601,3.0595,0.03,3.044,0.26575,3.0417,0.23095,0.12221,0.13472,-0.025816,0.09
0.64616,2.9657,3.0353,0.18,3.0332,0.25763,3.0311,0.2219,0.1169,0.13411,-0.047552,0.195
0.59394,2.9043,2.9644,0.42,3.034,0.26085,3.0319,0.22619,0.11726,0.13313,-0.059608,0.05
0.77391,2.8115,2.9161,0.28,3.0328,0.25663,3.0307,0.2219,0.11457,0.13208,-0.039523,-0.025
0.61849,2.8183,2.8853,0.37,3.0209,0.25454,3.0192,0.2181,0.10319,0.13448,0.0067572,0
0.63447,2.86,2.9296,0.28,3.0049,0.25285,3.0033,0.21524,0.1035,0.13596,-0.00054597,0.005
0.56935,2.8275,2.8843,0.38,2.9912,0.26083,2.9896,0.22524,0.10203,0.13478,0.020516,0.02
0.74136,2.8766,2.9706,0.32,2.9885,0.2596,2.9869,0.22095,0.10115,0.13964,0.03893,0.065
0.69898,2.8785,2.9621,0.51,2.9879,0.25609,2.9863,0.21619,0.10107,0.14066,-0.030569,-0.095
0.67563,2.8299,2.9095,0.13,2.9734,0.26022,2.9717,0.22381,0.10321,0.13603,-0.0086679,-0.11
0.81016,2.8311,2.9448,0.29,2.9618,0.26045,2.9601,0.22619,0.10326,0.13231,0.036315,0.005
0.57367,2.9264,2.9821,0.14,2.9634,0.2627,2.9616,0.23238,0.10499,0.12554,0.073842,-0.025
0.73279,3.0044,3.0925,0.24,2.9523,0.28894,2.9504,0.25143,0.1093,0.14589,0.14676,0.035
0.75494,3.1874,3.2756,0.21,2.9463,0.28332,2.9443,0.24714,0.11203,0.14196,-0.042891,-0.07
0.89678,2.8698,3.0067,0.1,2.948,0.28481,2.9459,0.24857,0.11185,0.14245,-0.21689,-0.045
0.83348,2.7169,2.8418,0.12,2.9547,0.27459,2.9527,0.23714,0.11229,0.14185,-0.071792,0.105
0.75056,2.763,2.8631,0.31,2.9625,0.27237,2.9603,0.23476,0.11604,0.14151,0.074937,-0.045
0.91705,2.8477,2.9917,0.03,2.9674,0.26984,2.9653,0.23286,0.11484,0.13972,0.06449,-0.085
1.0356,2.8071,2.9921,0.14,2.9646,0.27558,2.9624,0.23714,0.11546,0.14385,-0.0899,0.095
0.87401,2.6726,2.8119,0.22,2.9627,0.26539,2.9605,0.23095,0.11581,0.13397,-0.074048,-0.045
0.7567,2.7415,2.844,0.05,2.9662,0.28006,2.9641,0.24524,0.11531,0.13859,0.13952,-0.03
0.8237,2.9792,3.091,0.16,2.963,0.28711,2.9608,0.25095,0.11681,0.14293,-0.022658,0.265
0.63568,2.7255,2.7987,0.58,2.9622,0.29917,2.96,0.26381,0.11672,0.14458,-0.12748,0.085
0.52512,2.787,2.836,0.33,2.9506,0.30914,2.9484,0.27286,0.11493,0.1489,0.076517,-0.135
0.4459,2.9178,2.9517,0.31,2.9267,0.3136,2.9253,0.2781,0.092468,0.14851,0.095555,-0.1
0.63879,2.9589,3.0271,0.13,2.9207,0.32007,2.9194,0.2881,0.090979,0.14289,0.069185,-0.04
0.55035,3.0407,3.0901,0.23,2.928,0.32751,2.9267,0.29857,0.090622,0.13792,-0.019149,0.105
0.2997,2.9737,2.9888,0.34,2.9321,0.32664,2.9308,0.29762,0.089549,0.13791,-0.089955,0.09
0.50732,2.8656,2.9102,0.41,2.93,0.33589,2.9287,0.31333,0.088553,0.12399,-0.033713,0.02
0.76715,2.8189,2.9214,0.38,2.9208,0.34359,2.9194,0.32381,0.09179,0.11775,0.036935,0.01
0.53866,2.935,2.984,0.43,2.9281,0.34732,2.9268,0.32857,0.088931,0.11534,-0.022178,0.015
0.40043,2.849,2.877,0.41,2.932,0.35326,2.9308,0.34048,0.086885,0.096513,-0.009784,-0.01
0.49565,2.9227,2.9645,0.41,2.9365,0.35928,2.935,0.34905,0.096743,0.08723,-0.013515,0.01
0.52573,2.8011,2.85,0.43,2.9535,0.33805,2.9518,0.32905,0.10231,0.07943,-0.087192,-0.045
0.49501,2.7458,2.7901,0.32,2.9751,0.33076,2.9728,0.30952,0.12088,0.11948,0.01585,-0.06
0.67439,2.8017,2.8817,0.31,2.9818,0.32588,2.9793,0.30286,0.12337,0.12329,0.10286,0.01
0.76348,2.8969,2.9958,0.34,2.9873,0.32476,2.9847,0.29857,0.12794,0.13093,0.034073,-0.01
0.8593,2.8219,2.9498,0.29,2.9982,0.32098,2.9949,0.28952,0.14417,0.142,-0.024459,0.01
0.61421,2.8822,2.9469,0.36,3.0081,0.31321,3.0045,0.27857,0.15035,0.14671,-0.076746,0.035
0.72659,2.7003,2.7964,0.36,3.0386,0.30017,3.0332,0.25857,0.18497,0.15621,0.010609,-0.02
0.52391,2.9215,2.9681,0.32,3.0657,0.2901,3.0591,0.24714,0.20557,0.15566,0.065397,-0.03
0.62035,2.8607,2.9271,0.3,3.0751,0.2783,3.0685,0.23667,0.20644,0.15004,0.10608,0.01
0.54729,3.1328,3.1803,0.34,3.0846,0.26375,3.0783,0.21952,0.20173,0.14982,0.11194,-0.07
0.40539,3.1248,3.151,0.16,3.0921,0.25087,3.0859,0.2081,0.20021,0.14358,0.048227,-0.21
0.53748,3.2323,3.2767,-0.08,3.1027,0.23672,3.097,0.19714,0.1928,0.13428,-0.030945,0.005
0.48708,3.0505,3.0891,0.17,3.1174,0.22628,3.1125,0.18333,0.17951,0.13592,-0.068281,0.06
0.69287,3.0627,3.1401,0.04,3.1221,0.22383,3.1175,0.15571,0.17413,0.16476,0.10713,-0.065
0.75617,3.2157,3.3034,0.04,3.1249,0.21337,3.1204,0.14619,0.17251,0.15926,0.025336,0.035
0.45638,3.158,3.1908,0.11,3.1211,0.20435,3.1162,0.13571,0.17781,0.15654,0.10471,-0.025
0.94049,3.3846,3.5128,-0.01,3.1251,0.19269,3.1205,0.12714,0.17461,0.14836,0.1377,0.015
0.60202,3.4135,3.4662,0.14,3.1292,0.18421,3.1249,0.1219,0.16694,0.14151,-0.16641,0.11
0.59644,3.1236,3.18,0.21,3.1336,0.17543,3.1295,0.11571,0.16372,0.13511,-0.19099,-0.045
0.60625,3.0241,3.0842,0.05,3.139,0.16796,3.1352,0.11048,0.15831,0.12963,-0.028526,-0.02
0.74815,3.032,3.123,0.17,3.1401,0.1575,3.1362,0.10429,0.15869,0.12094,-4.0529e-05,0.075
0.72541,2.9976,3.0842,0.2,3.1281,0.16226,3.1238,0.1081,0.1674,0.124,-0.0041602,-0.07
0.74078,3.0253,3.1146,0.03,3.1127,0.22216,3.1084,0.14524,0.1676,0.17227,-0.048482,-0.235
0.68608,2.9073,2.9872,-0.27,3.1149,0.27475,3.1106,0.17333,0.16764,0.21843,-0.029153,0.055
0.906,2.919,3.0563,0.14,3.1195,0.30613,3.1151,0.20095,0.16972,0.23664,-0.062467,0.17
1.0018,2.6812,2.8623,0.07,3.1165,0.35122,3.1122,0.23667,0.16687,0.26592,-0.010391,0.02
0.87713,2.9061,3.0356,0.18,3.1238,0.37802,3.1192,0.26238,0.17324,0.27885,0.013951,0.09
0.5626,2.8349,2.8902,0.25,3.1195,0.4015,3.1153,0.29238,0.16476,0.28196,0.014222,0.005
0.56324,3.0118,3.064,0.19,3.1155,0.41986,3.1117,0.31333,0.1574,0.28638,0.078421,-0.03
0.48523,3.0081,3.047,0.19,3.1263,0.43942,3.1219,0.33333,0.16857,0.29338,0.069101,0.01
0.55528,3.1537,3.2022,0.21,3.1469,0.46095,3.1416,0.36143,0.18706,0.29314,-0.078075,0.025
0.46431,2.8533,2.8908,0.24,3.1568,0.47774,3.1513,0.3819,0.19123,0.29412,-0.12541,0.245
0.3685,2.9283,2.9514,0.7,3.1711,0.4977,3.1653,0.40429,0.19682,0.29745,0.12258,0.26
0.46804,3.1009,3.136,0.76,3.1864,0.51405,3.1801,0.43095,0.20439,0.28714,0.14143,-0.04
0.63392,3.1715,3.2342,0.62,3.2059,0.52173,3.1997,0.46714,0.2046,0.23808,0.053681,0.015
0.69043,3.169,3.2434,0.79,3.2263,0.55072,3.2197,0.49952,0.21044,0.2376,0.051428,0.015
0.85569,3.2255,3.3371,0.65,3.2633,0.59462,3.2567,0.54524,0.21267,0.24312,0.094368,-0.085
1.0277,3.2746,3.4321,0.62,3.2986,0.6223,3.2908,0.57762,0.23199,0.23725,0.026932,-0.035
0.91405,3.2654,3.3909,0.58,3.3552,0.65575,3.3452,0.61238,0.26499,0.24031,-0.019045,0.005
0.98408,3.2482,3.394,0.63,3.3959,0.68518,3.3847,0.64762,0.28217,0.22928,0.053313,0.03
0.86985,3.3877,3.4976,0.64,3.442,0.72411,3.4295,0.69048,0.30003,0.22351,-0.034228,-0.015
0.98099,3.1776,3.3256,0.6,3.4812,0.75746,3.4673,0.73,0.31929,0.20707,-0.05914,0.015
0.89255,3.2593,3.3793,0.67,3.5373,0.78836,3.5237,0.76762,0.31703,0.18409,0.05024,-0.005
0.74759,3.3435,3.426,0.59,3.5879,0.8079,3.5753,0.78524,0.30728,0.1947,0.0087366,-0.09
0.69722,3.3244,3.3968,0.49,3.6417,0.82025,3.6281,0.79667,0.32276,0.20011,0.025985,0.115
0.63765,3.4191,3.478,0.82,3.682,0.8385,3.6684,0.81524,0.32404,0.20099,0.12086,0.27
0.32808,3.6237,3.6385,1.03,3.7097,0.8627,3.6972,0.83571,0.31101,0.21935,0.13691,0.02
0.4528,3.7244,3.7518,0.86,3.7542,0.90413,3.741,0.87143,0.32225,0.24693,0.19719,-0.025
0.45101,4.0076,4.0329,0.98,3.7768,0.90197,3.7642,0.8681,0.31636,0.25093,0.070488,0.035
0.33918,3.878,3.8928,0.93,3.8012,0.89892,3.7894,0.86286,0.30609,0.25829,-0.022385,0.055
0.18809,3.9837,3.9881,1.09,3.8287,0.89502,3.8179,0.85667,0.29508,0.2656,0.051261,0.055
0.13894,3.9929,3.9953,1.04,3.8467,0.89024,3.8365,0.84905,0.28605,0.27428,0.043899,-0.03
0.33307,4.0623,4.0759,1.03,3.8655,0.8887,3.8571,0.84667,0.262,0.27676,0.020029,0.015
0.37361,4.018,4.0354,1.07,3.8915,0.88208,3.8845,0.83619,0.23859,0.28772,0.083792,-0.015
0.26983,4.2349,4.2435,1,3.9137,0.87743,3.9082,0.8281,0.21424,0.29723,0.023204,-0.03
0.29806,4.0709,4.0818,1.01,3.929,0.87462,3.9249,0.82238,0.18388,0.3051,-0.19736,0.11
0.29495,3.8374,3.8488,1.22,3.9446,0.85992,3.9417,0.80095,0.15479,0.32069,0.087168,0.195
0.41849,4.2355,4.2561,1.4,3.9601,0.83582,3.9578,0.77333,0.13838,0.32492,0.034832,-0.335
0.58674,3.8743,3.9184,0.55,3.9718,0.82064,3.9698,0.75429,0.13031,0.33125,-0.16729,-0.465
0.615,3.873,3.9215,0.47,3.9702,0.79315,3.9682,0.71571,0.12972,0.35027,0.036787,-0.025
0.7305,3.9246,3.992,0.5,3.9674,0.77099,3.9653,0.68905,0.13219,0.35443,-0.016491,0.005
0.78208,3.8091,3.8886,0.48,3.9679,0.73481,3.9658,0.64714,0.1323,0.35667,-0.11744,0.025
0.78328,3.6746,3.7571,0.55,3.9709,0.70175,3.9687,0.61143,0.13368,0.35289,0.033756,-0.015
0.85519,3.8625,3.9561,0.45,3.9685,0.66635,3.9665,0.57238,0.13216,0.34961,0.082412,-0.065
0.89572,3.8183,3.922,0.42,3.9715,0.62442,3.9694,0.52571,0.13442,0.34525,-0.10404,-0.04
0.81092,3.6592,3.748,0.37,3.9534,0.58846,3.9517,0.4919,0.12023,0.33095,-0.044931,-0.025
0.68133,3.771,3.8321,0.37,3.9594,0.55094,3.9574,0.46048,0.12926,0.30996,0.11343,0.04
0.65248,3.9209,3.9748,0.45,3.9754,0.48239,3.9732,0.40381,0.13547,0.27042,0.085818,0.045
0.52717,3.9689,4.0037,0.46,3.9714,0.37613,3.9694,0.34714,0.12806,0.14836,0.012733,-0.14
0.68873,3.9406,4.0003,0.17,3.9946,0.36243,3.9917,0.33524,0.15617,0.14112,-0.086313,-0.045
0.55479,3.7907,3.8311,0.37,4.0203,0.35221,4.0164,0.32524,0.18322,0.13851,-0.00085011,0.02
0.54806,3.9609,3.9986,0.21,4.041,0.34778,4.0362,0.3219,0.20202,0.13489,0.11328,-0.04
0.57878,4.0162,4.0576,0.29,4.0671,0.34407,4.0616,0.31905,0.21562,0.13198,0.014676,0
0.36624,4.0113,4.028,0.21,4.1095,0.3335,4.103,0.31143,0.23667,0.12224,0.019548,-0.1
0.67892,4.0401,4.0967,0.09,4.1389,0.32988,4.1315,0.30857,0.25354,0.11951,-0.077878,0.04
0.46511,3.8442,3.8722,0.29,4.1856,0.31931,4.1758,0.29714,0.29328,0.1198,0.05264,0.13
0.78889,4.1273,4.202,0.35,4.2287,0.31824,4.219,0.29619,0.29387,0.11927,0.15431,-0.13
0.61935,4.1347,4.1808,0.03,4.2719,0.31426,4.2618,0.29238,0.30015,0.11806,-0.012801,-0.07
1.131,4.0204,4.1764,0.21,4.311,0.3061,4.3002,0.28571,0.31283,0.11254,0.10212,0.135
1.0844,4.2489,4.3851,0.3,4.3451,0.29183,4.334,0.27238,0.31754,0.10733,0.13198,0.025
1.0518,4.314,4.4404,0.26,4.386,0.29629,4.3744,0.2781,0.3268,0.10477,0.011639,0.065
0.86817,4.322,4.4084,0.43,4.4194,0.293,4.4094,0.27524,0.3043,0.10294,-0.0090831,0.08
0.95294,4.3183,4.4222,0.42,4.4529,0.29078,4.4435,0.27143,0.29601,0.10688,0.10907,-0.02
1.0531,4.505,4.6265,0.39,4.4838,0.28784,4.475,0.2681,0.2879,0.10736,0.066226,-0.015
0.91673,4.4615,4.5547,0.39,4.5108,0.2882,4.5031,0.26857,0.27035,0.10711,0.11296,-0.105
0.95794,4.7569,4.8524,0.18,4.5374,0.29441,4.5305,0.2781,0.25591,0.099026,0.049944,-0.02
0.78775,4.5874,4.6546,0.35,4.568,0.29807,4.5636,0.28143,0.20674,0.10061,-0.060413,0.055
1.1348,4.5935,4.7316,0.29,4.5906,0.29174,4.5868,0.27476,0.1909,0.10048,0.062837,-0.02
1.0249,4.6691,4.7802,0.31,4.6064,0.30382,4.6035,0.2919,0.1675,0.086349,-0.0087978,-0.055
0.86762,4.6335,4.714,0.18,4.6247,0.30416,4.6227,0.29238,0.1363,0.085901,0.034282,-0.01
1.238,4.6881,4.8488,0.29,4.6387,0.29991,4.6371,0.28714,0.12546,0.088721,-0.073801,0.065
0.98737,4.4584,4.5664,0.31,4.6485,0.29912,4.6471,0.28619,0.11708,0.089133,-0.066686,-0.08
1.1901,4.5628,4.7154,0.13,4.6655,0.28735,4.6643,0.27524,0.10635,0.084594,0.075465,-0.045
0.98003,4.6144,4.7173,0.22,4.6772,0.2817,4.6763,0.27095,0.090742,0.078988,-0.048761,0.045
1.1158,4.4811,4.6179,0.22,4.6763,0.27319,4.6754,0.26333,0.091378,0.074521,-0.02199,0.035
1.1182,4.5376,4.6733,0.29,4.686,0.264,4.6852,0.25524,0.088756,0.06911,-0.02575,0.07
0.98737,4.4584,4.5664,0.36,4.6809,0.26433,4.6802,0.25571,0.081572,0.068598,0.0085009,-0.04
1.0629,4.5683,4.6904,0.21,4.6861,0.25757,4.6854,0.24952,0.083269,0.065458,-0.017228,0.015
1.0629,4.4055,4.5319,0.39,4.6844,0.25812,4.6837,0.25,0.082641,0.065803,-0.055367,0.005
1.023,4.4639,4.5796,0.22,4.6898,0.26323,4.6889,0.25381,0.092067,0.071518,0.077157,-0.1
1.2448,4.5179,4.6863,0.19,4.6931,0.26429,4.6922,0.25524,0.094141,0.070258,0.035186,0.01
0.99107,4.5431,4.65,0.24,4.6947,0.269,4.6938,0.25905,0.09719,0.07429,0.042228,0.005
1.0875,4.6451,4.7707,0.2,4.6993,0.27904,4.6984,0.26619,0.093041,0.08576,0.012274,0.045
1.0132,4.5634,4.6745,0.33,4.7064,0.28135,4.7054,0.27,0.099647,0.081056,-0.081897,0.015
0.94008,4.51,4.6069,0.23,4.7181,0.28297,4.7168,0.2719,0.11376,0.080288,0.042668,-0.055
1.066,4.639,4.7599,0.22,4.7287,0.28596,4.7274,0.27524,0.11442,0.079474,0.070804,-0.02
1.1846,4.5984,4.7485,0.19,4.733,0.28914,4.7317,0.2781,0.11401,0.081094,0.0014334,0
0.96099,4.6648,4.7627,0.22,4.7392,0.29035,4.738,0.27905,0.1079,0.082213,-0.026221,0.055
0.83874,4.6206,4.6961,0.3,4.7546,0.30168,4.7531,0.28952,0.12211,0.086861,0.063957,0.085
0.98067,4.7913,4.8907,0.39,4.7744,0.30048,4.773,0.28857,0.11828,0.085807,0.042717,-0.045
1.144,4.6426,4.7815,0.21,4.782,0.30982,4.7808,0.29762,0.11002,0.088199,-0.0040468,-0.01
0.9733,4.7846,4.8826,0.37,4.7883,0.31861,4.7871,0.30714,0.10812,0.086784,-0.058796,0.125
0.99169,4.5573,4.6639,0.46,4.8024,0.32291,4.8013,0.3119,0.10868,0.085652,-0.010267,-0.08
1.1336,4.728,4.862,0.21,4.8105,0.32494,4.8093,0.31476,0.11247,0.082681,0.14635,-0.1
1.1238,4.8275,4.9566,0.26,4.8263,0.33238,4.825,0.32095,0.11562,0.088538,-0.011132,0.04
1.1606,4.6985,4.8398,0.29,4.8352,0.33637,4.8341,0.32571,0.10458,0.086056,-0.09577,0.045
1.0943,4.6377,4.7651,0.35,4.8505,0.34109,4.8491,0.33143,0.11554,0.082601,-0.07028,0.045
1.2104,4.5406,4.6992,0.38,4.8598,0.34483,4.8585,0.33667,0.11496,0.076442,0.12104,0.04
1.098,4.8853,5.0072,0.43,4.8635,0.35089,4.8622,0.34381,0.11296,0.071866,0.12553,-0.005
0.96226,4.8558,4.9503,0.37,4.8707,0.35844,4.8696,0.35095,0.10644,0.074693,-0.13248,-0.01
0.91799,4.6525,4.7422,0.41,4.8708,0.36622,4.8697,0.35714,0.10647,0.083015,-0.065303,0.01
1.0126,4.7121,4.8196,0.39,4.88,0.38547,4.8789,0.37524,0.10673,0.090422,0.10216,-0.035
1.0673,4.83,4.9465,0.34,4.877,0.39692,4.8759,0.38476,0.10748,0.099881,0.059858,-0.065
1.0249,4.8319,4.9394,0.26,4.8888,0.40233,4.8879,0.38905,0.096088,0.10507,0.028437,0.06
